review,source_file,tokens,sentiment,dominant_topic,category,image_path,product_url
"youni
상위 5%
신고
25.05.13
옵션
(라운드넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
153cm
43kg
상의 44
편하게 입을 티셔츠 필요해서 구매했는데 두께가 적당해소 비침도 없고 길이감도 적당해서 키도 커보이고 딱 좋아요 허리라인도 자연스럽고 이쁘게 떨어져서 라인 이뻐보이고 촉감도 편했어요
다음에 다른 색으로 몇개 더 구매할까봐요 최근에 가장 잘 입고 있는 티…
더보기",zigzag_reviews_1.csv,"['라운드', '티셔츠', '두께', '길이', '키도', '라인', '라인', '촉감', '다음', '다른', '몇개', '최근', '가장']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"JwJh
상위 5%
신고
25.06.04
옵션
(유넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
160cm
47kg
상의 55
기본티 최고 !! 롱길이도나왓길래 화이트 기본1 롱2 블랙 기본1 롱2개 해서 총6개 구매했어요!
작년에도 10가트 기본티 줄기차게입고 올해 다시 쟁이러왓어요 ㅎㅎ 레이어드용으로도 단품으로도 아주그냥 최고..
입니다ㅠㅠ 오래오래팔아주세요",zigzag_reviews_1.csv,"['유넥', '최고', '길이', '도나', '왓길', '작년', '가트', '올해', '다시', '쟁이러왓어', '레이어', '드용', '최고', '오래오래']",positive,1,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"4Qazf7vb
상위 1%
신고
25.05.31
옵션
(라운드넥) 아이보리
FREE
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
164cm
57kg
상의 66
이너로 입을 흰색 티를 다른 곳에서 몇개 사봐도 맘에 드는게 없고 내복 같은 느낌이 많았어서 
이번에도 그렇게 되진 않을지 고민하다가 샀는데 결론적으로 매우 만족합니다. 

목부분이 자연스러워서 매우 만족하고 너무 얇지도 몸에 붙지도 않아서 아주 좋아…
더보기",zigzag_reviews_1.csv,"['라운드', '흰색', '다른', '몇개', '내복', '이번', '고민', '결론', '매우', '부분', '매우']",positive,1,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"프랑프랑
상위 30%
신고
25.05.16
옵션
(유넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면보다 어두워요
정보
160cm
55kg
상의 55
핏도 좋고 다 예쁜데 이런 마감처리가 잘 안되어있어서 별 하나 뺐어요 ㅠ 밝은 아이보리라기보다는 살짝 한 톤 다운되어있는 아이보리 느낌이었구요. 핏이 예뻐서 휘뚜루마뚜루 입기 좋을 것 같고 부들부들 촉감이 좋아서 잘 입긴 할 것 같아요!",zigzag_reviews_1.csv,"['프랑', '프랑', '유넥', '하나', '다운', '부들부들', '촉감']",neutral,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"유코니
상위 5%
신고
25.05.03
옵션
(유넥)화이트
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
159cm
59kg
상의 55
키 159에 어깨넓고 팔뚝굵고 가슴둘레 넓은 체형인데 레이어드용으로 남방안에 입을 기본반팔티 찾다가 구매함. 면이라서 좋고 부들부들하고 너무얇지않고 두께감 있는편이라 신축성도 단단한편이고 잘늘어나는 싸구려가 아니라서 좋아요 팔뚝가래떡마냥 굵어서 꽉차긴…
더보기",zigzag_reviews_1.csv,"['유코', '유넥', '어깨', '팔뚝', '가슴', '둘레', '체형', '레이어', '드용', '방안', '두께', '편이', '신축', '성도', '한편', '싸구려', '팔뚝', '가래떡', '마냥']",positive,1,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"rlae***
상위 5%
신고
25.04.24
옵션
(유넥) 아이보리
FREE
사이즈
생각보다 커요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
162cm
53kg
상의 55
생각했던것보다는 살짝 목이 많이 파인것같아요..!
재질은 탄탄한편이고 빨래후에도 늘어짐은 없어서 좋았어요
컬러감은 화이트보다는 사알짝 우윳빛이에요??
코디하기 무난하고 재질도 괜찮아요!",zigzag_reviews_1.csv,"['유넥', '탄탄', '한편', '빨래', '컬러', '알짝', '우윳빛', '코디', '무난']",neutral,0,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"sfYF1fIX
상위 25%
신고
25.04.23
옵션
(유넥) 크림
FREE
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
157cm
48kg
상의 55
생각보다 크고 기장도 길어요~
실밥도 좀 다듬어야 하구요.
그래도 빳빳하고 세탁하면 뒤틀리는 재질이 아니라 맘에 들어요.
한여름에는 살짝 더울수도 있겠어요.
진짜 옐로우 딱 한방울 들어간 크림색이라 예뻐요.",zigzag_reviews_1.csv,"['유넥', '실밥', '빳빳', '세탁', '한여름', '옐로우', '방울']",positive,0,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"FzHheQZX
상위 25%
신고
25.04.16
옵션
(유넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
165cm
59kg
상의 66
넥라인 적당히 깊고 박음질도 좋고 촉감도 아주아주 부드러워요 
넣어입기 빼입기 다 괜찮은 길이입니다 
색감도 막 눈부신 화이트, 누런 아이보리 아니고 딱 예뻐요. 
누드톤 속옷일때 비침도 없고 속옷 자국도 안올라와서 봄가을 간절기에 이너, 기본티로 …
더보기",zigzag_reviews_1.csv,"['유넥', '넥라인', '박음질', '촉감', '길이', '누런', '누드', '속옷', '속옷', '자국', '가을', '간절']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"DBF5gAik
상위 5%
신고
25.04.14
옵션
(유넥)화이트
FREE
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
상의 77~77반 입는데
딱 맞아요
제 체형상 넥라인이 더 파여있음 좋았겠지만
이정도도 만족해요 ㅎㅎ
원단 자체 신축성이 엄청 좋아요
애매한 핏보다
오히려 날씬해보여서 좋아요
넣어입어도 좋고 빼입어도 좋아요
굿",zigzag_reviews_1.csv,"['유넥', '체형', '넥라인', '원단', '자체', '신축', '오히려']",neutral,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"나아니면누구뽑을건데
상위 5%
신고
24.08.06
옵션
블랙
FREE
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
158cm
47kg
상의 55
부들부들 보들보들 촉감이 너무 좋아용??
기본 베이직한 옷 찾는 분들에게 왕추천입니다융~~!
두번째로 구매하는 거라 후기는 짧고 굵게 남길게용
모두들 강츄완츄임돠??",zigzag_reviews_1.csv,"['누구', '부들부들', '촉감', '베이직', '추천', '두번째', '후기', '모두', '강츄완츄임돠']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"vuA6RvyO
신고
25.06.10
옵션
(유넥) 블랙
FREE
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
159cm
50kg
상의 55
쫀쫀한 소재가 마음에 듭니다
넥라인도 깔끔하고
구김이 잘 안가는 소재라 더 좋아요
여기저기 활용도가 높은 기본템이라
색상별로 구매했습니다",zigzag_reviews_1.csv,"['유넥', '쫀쫀', '소재', '듭니', '넥라인', '구김', '소재', '여기저기', '용도', '별로']",neutral,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"스꾸팈
상위 10%
신고
25.05.22
옵션
(유넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
162cm
61kg
상의 66
스판 아주 좋아요
비침 심하지 않아서 하나만 입어도 될듯
적당한 두께감이라 부담스럽지 않고 
사이즈도 좋ㅇ아요
정핏보다 살짝 크고 길이도 깁니다
블랙 살려고 햇는데 손가락때메 아이보리 샀는데 만족스러워오",zigzag_reviews_1.csv,"['스꾸팈', '유넥', '스판', '하나', '두께', '부담', '정핏', '길이', '손가락', '때메']",positive,0,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"goeu*****
상위 5%
신고
25.05.22
옵션
(라운드넥) 블랙
FREE
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
160cm
53kg
상의 55
기본 of 기본! 팔꿈치보다 살짝 위까지 오고 소재는 스판이랑 섞여 있어서 살짝 두툼한느낌??그렇다고 덥지는 않고 면소재의 뻣뻣함보다 실크에 가까운 부드러움이에요~ 목부분은 요렇게 u자로 되어있는데 답답하지 않고 실제로 보면 티나지 않아요~ 대신 살짝…
더보기",zigzag_reviews_1.csv,"['라운드', '팔꿈치', '소재', '스판', '면소', '재의', '실크', '부드러움', '부분', '자로', '실제', '대신']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"josu*****
상위 5%
신고
25.05.15
옵션
(유넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
160cm
58kg
상의 55
흰티는 소모품이니깐 이번 여름 보낼 티를 계속 찾았습니다
기준으로
1. 너무 달라붙지 않기
2. 목에 너무 붙어 답답하지 않기
3. 속옷위에 바로 입을 수 있을 정도로 비치지 않기
이 3개를 중점으로 계속 찾았는데 아주 만족한 구매였어요 사진상으로는 …
더보기",zigzag_reviews_1.csv,"['유넥', '소모품', '이번', '여름', '계속', '기준', '속옷', '바로', '비치', '중점', '계속']",positive,1,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"s0kDKbRt
상위 15%
신고
25.05.14
옵션
(유넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
163cm
53kg
상의 55
라인 매우 넉넉한 핏이구요
재질 부드럽고 톡톡해요 
비침없는 대신 얇은 편은 아니에요
그래도 얇은천때기는 절대 아니고 고급진 티 같아요",zigzag_reviews_1.csv,"['유넥', '라인', '매우', '핏이구', '대신', '절대', '고급']",positive,0,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"inininini
상위 10%
신고
25.05.09
옵션
(유넥) 크림
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
168cm
상의 88
기본 반팔티가 필요해서 샀는데 프리사이즈인데도 잘 맞아요. 평소 XL 반팔티 즐겨입는데도 괜찮았습니다. 함께 직잭배송으로 구매한 가디건이랑 같이 입으니 만족스러웠고 기본 자켓만 걸쳐도 크림색상이라 무난하게 다 어울릴 것 같아요. 유넥으로 구매했는데 넥…
더보기",zigzag_reviews_1.csv,"['유넥', '프리', '평소', '직잭', '배송', '가디건', '자켓', '무난', '유넥']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"4c9de
신고
25.01.15
옵션
아이보리
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
169cm
54kg
상의 55
기장감 유넥파임 적당하고 쨍한 푸른기 도는 흰색 아니고 깨끗한 아이보리임
밑단, 팔부분 안쪽 봉제선 마감이 한쪽만 저렇게 안 맞는데 겉으로는 티 안 나고 그 외에는 실밥도 거의 없고 퀄 괜찮음",zigzag_reviews_1.csv,"['유넥파임', '흰색', '밑단', '부분', '안쪽', '봉제', '한쪽', '실밥', '거의']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"isis****
신고
24.10.18
옵션
블랙
FREE
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
161cm
48kg
상의 55
진짜 이너티로 너무 예쁘고 도톰한 원단에 톡톡한 느낌이고 진짜 기본 이너티로서 너무 자기 역할 충실히
잘 하는 티에요 싸구려 같은 느낌 아니고 넘 깔끔하고 기본에 충실한 티에요 블랙
호ㅓ이트 둘 다 너무 만족스럽고 몇장씩 더 쟁여두고 싶은 기본템이에요",zigzag_reviews_1.csv,"['원단', '로서', '자기', '역할', '싸구려', '호이트', '몇장', '쟁여두']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"mhakWacO
상위 25%
신고
24.07.09
옵션
아이보리
FREE
사이즈
정사이즈예요
퀄리티
보통이에요
색감
화면과 비슷해요
정보
167cm
53kg
상의 55
재질 보드랍고 스판끼 너무 좋아요!
텐션 굿!!
재질 너무 좋은데 한여름은 두꺼워요
제가 지금 더워서 그렇게느껴지는건지 ㅋㅋ
얇진 않아요 
근데 핏이나 재질, 파임정도 너무 좋아요
기본으론 최고예요",zigzag_reviews_1.csv,"['스판끼', '텐션', '한여름', '지금', '최고']",positive,1,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"EtRtiWxB
상위 5%
신고
25.05.31
옵션
(유넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
162cm
63kg
상의 66
딱 기본템
재질도 좋고 핏도 좋음
소매가 길어서 팔뚝이 커버된다는점이 굉장히 좋음
살도 안쪄보여서 매우 만족중
이것만 입기엔 묘하게 런닝느낌이 나서...(런닝느낌났다가 이쁜것도같다가 왔다갔다중)
레이어드용으론 좋은듯",zigzag_reviews_1.csv,"['유넥', '소매', '팔뚝', '커버', '매우', '만족', '런닝느낌', '다중', '레이어', '드용']",positive,1,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"LiSDo42S
상위 5%
신고
25.05.24
옵션
(유넥)화이트
FREE
사이즈
생각보다 커요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
164cm
58kg
상의 55
배송도 빠르고 옷도 여유있는 핏으로 편하게 입을 수 있어서 좋아요~ 소재는 부들부들하고 톡톡한 편이에요!
받자마자 건조기 돌려봤는데 넥라인 변형도 거의 없고 괜찮네요 :) 그래도 너무 자주 사용한다면 옷이 줄어들 수도 있으니 주의해야 할 것 같아요! …
더보기",zigzag_reviews_1.csv,"['유넥', '배송', '여유', '소재', '편이', '건조기', '넥라인', '변형도', '거의', '자주', '사용', '수도', '주의']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"M9PFrRxe
상위 5%
신고
25.05.22
옵션
(라운드넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
176cm
64kg
상의 66
찹쌀모찌같이 쫀득쫀득한 면이에요
신축성이 진짜 좋아서 착용감 편하구요
두께감은 좀 있어서 한여름에 입기에는 좀 더울거같고 요즘 같은 날씨에는 딱이네요
기본핏 찾고 있었는데 아주 마음에 들어요
면이 좋아서 관리만 잘하면 몇년 입겠어요ㅋㅋ",zigzag_reviews_1.csv,"['라운드', '찹쌀', '모찌', '쫀득쫀득', '신축', '착용', '두께', '한여름', '날씨', '관리']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"r3lqXHEl
상위 10%
신고
25.05.12
옵션
(유넥) 블랙
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
153cm
51kg
찾고있던옷.
 정장 이너로 입으려 하며 정장상의를 벗어도 무난한 옷, 평소에도 편하게 입을 수 있는옷

조건. 
 배와 팔뚝이 보완되는가, 
 너무 부해보이지 않는가,그렇다고 붙는옷은 부담스러움
 편한가

평가, 정장과 어울리며 배와 팔둑에 여유가있어…
더보기",zigzag_reviews_1.csv,"['유넥', '정장', '정장', '무난', '평소', '조건', '팔뚝', '보완', '평가', '정장', '여유']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
"잔자니
상위 15%
신고
25.04.18
옵션
(유넥) 아이보리
FREE
사이즈
정사이즈예요
퀄리티
아주 만족해요
색감
화면과 비슷해요
정보
157cm
54kg
상의 66
쫀쫀하고 시원한 느낌이라 만족합니다. 루즈핏이라 달라붙는 걱정하지 않아도 되어서 좋아요. 휘뚜루마뚜루 입고 다니고 있어요~",zigzag_reviews_1.csv,"['유넥', '쫀쫀', '루즈핏', '걱정']",positive,2,상의/반팔,review_1.jpg,https://zigzag.kr/catalog/products/122550593
